,movie_id,movie_name,year,genre,overview,director,cast
3673,tt33396507,Kid Millionaires,2024.0,Documentary,"Four young millionaires decode the 2024 kid economy and the kidfluencer ecosystem, navigating the challenges of trolls, backlash, and the fading notion of a traditional childhood with the tag of Generation Alpha super kids.","Sajeed A, Niranjana Hariharanandanan","R Balki, Avaantika Chawla, Nihal Raj Kicha, Anantya Anand, Advait Kolarkar"
3674,tt32127401,Rama Ayodhya,2024.0,Documentary,"Delves into the ancient city of Ayodhya, intricately linking its essence to the 16 virtues of Lord Rama as depicted in the Valmiki Ramayana.",Krishna S Rama,unknown
3675,tt31459339,Kabir's Path,2024.0,Documentary,"In ""KABIR'S PATH"", we delve into the world of humanist Kabir, a 15th-century Indian saint, poet, philosopher and also rebellious whose teachings and writings had a significant influence on the society .This film, directed by Indubhushan Mandal, associate professor of Calcutta University takes us on a journey through Kabir's life, work, philosophy and flagship of humanity; exploring his role as a mystic, thinker, rebel and humanist.",Indubhushan Mandal,unknown
3676,tt32310205,Udvegam (The First Case of),2024.0,Drama,Law and Justice are not always the same,Mahipal Reddy,"Idream Anjali, Deepshikha, Srikanth Iyengar, Siva Krishna, Suresh Naidu"
3677,tt32420915,Saar the Conclusion,2024.0,Drama,"Saar: The Conclusion -is the story of a father and son's bonding. A family drama, it talks about how the experiences in the growing-up years of a child can affect his thoughts and behavior pattern for life.",Danish Ali,"Kapil Sharma, Monika Choudhary, Rupali Pallavi, Kamleshwar, Priyanshi Soman"
3678,tt32741121,Kadaloora Kanmmani,2024.0,Family,Unknown,unknown,"Shiva Girish, Arjun Nagarkar, Harish Nayak, Nisha Yalini"
3679,tt32331264,Jai Vat Savitri Mayyiya,2024.0,Drama,Unknown,Sanjay Shrivastav,"Raksha Gupta, Anshuman Singh Rajput, Anjana Singh"
3680,tt31576227,Mission Byaav,2024.0,unknown,Unknown,Dharmendra Sharma,"Ghanshyam Beniwal, Ankit Bhardwaj, Nitin Goswami, Rajiv Khanna, Sushil Narera"
3681,tt32639145,A Long Walk to Happiness,2024.0,Drama,"ALWTH (A Long Walk to Happiness) follows the journey of Ajay, a solitary man who has spent his life longing for a sense of belonging and familial connection. Growing up as an orphan, Ajay never experienced the warmth of a family's embrace or the security of a stable home. One day, fate intervenes when Ajay meets Maha.",Tarun Sardana,"Anurag Anand, Vidisha Raghuvanshi, Tarun Sardana, Rashmeet Kaur Sethi"
3682,tt32140423,Sharapanjaram,2024.0,Drama,Unknown,Naveen Kumar,"Anand Bharathi, Warangal Bhasha, Merugu Mallesham Goud, Jabardasth Jeevan, Laya Kamboja"
3683,tt33257542,Jaljeera,2024.0,Drama,"An anthology of 5 diverse tales, Jaljeera weaves a narrative of resilience, love, marriage,loss, and self-discovery. Meet 5 heroes who emerge victorious from adversity, proving that true triumph lies in the journey, not the destination.",Alok Thaker,"Alok Thaker, Nivedita Shah"
3684,tt30281661,Prethangalude Koottam,2024.0,Horror,Unknown,Sudheer Saali,"Jineesh Appu, Soni Azeem, Haneesh Chemban, Raju Cherthala, Vineesh Das"
3685,tt31788827,Mr Hero,2024.0,Drama,MR HERO is all about a story of a boy named Rudra who dreams of becoming a hero as well as in real life. Rudra falls in love with Tithi and he qualifies all the auditions and gets selected as a hero in a film but destiny had other plans.,"Pradip Biswas, Jayanta Dey","Shubhabrata Banerjee, Jayanta Dey, Debasish Ganguly"
3686,tt32552370,Ramesh Suresh,2024.0,unknown,Two con men travel to a faraway town to solve a mystery.,"Raghu Raaj Gowda, Nagaraj Malligenahalli","Sadhu Kokila, Satya Prakash, Yashu Raj, Chandana Segu, Benak Gubbi Veeranna"
3687,tt31898764,Gauri Shankar ki Prem Kahani,2024.0,"Action, Drama","This is the story of a boy who deeply loves a girl and both are ready to spend their lives together. During a wrestling match in the village, another boy sets his eyes on the girl, dreaming of marrying her. The younger brother of this boy, who harbors dreams of marriage, and his elder brother are involved in the illicit business of making fake alcohol. The protagonist becomes a police officer and then a twist comes that takes the story on a different path. In the end, truth and goodness prevail.",Sunil Pandey,"Kuldeep Kumar, Reena Mourya, Bhaskaranand Jha, C P Bhatt, Deepak Kumar"
3688,tt26685948,The Dark Face,2024.0,Action,Unknown,Senthilkumar Alamuthu,"Shibam Samanta, Sanjay Kumar Mishra, Vivek Gupta"
3689,tt33042088,Oh Dear Son,2024.0,Family,Unknown,Paul Rupesh,"Rajpal Naurang Yadav, Gyan Prakash, Hemant Pandey"
3690,tt33348572,Watusi Zombie!,2024.0,Comedy,"The story of a micro-celebrity in the independent art scene of Kochi, deciding to return to work after a year long hiatus. Things take an unexpected turn when an ugly rumor about him starts spreading.",Cyril Abraham Dennis,"Abdul Ahad, Diya Sara Santhosh, Sidharth Rengan, Saurav Suresh, Varun Menon"
3691,tt29308665,Behindd,2024.0,"Horror, Thriller",The story begins when Tom forcefully brings his wife Liya and their baby girl to a haunting bungalow with some hidden agenda. Liya experiences an evil spirit in the bungalow and later some unexpected incident happens in their life.,Ahman Raphy,"Jinu E Thomas, Sonia Agarwal, Mareena, Noby Marcose, Sinoj Varghese"
3692,tt32270451,Bharatiya Superheroes the Origin,2024.0,Sci-Fi,"The previous generation of Indian Superheroes retired after fulfilling their mission of completely eradicating the super villian syndicate. But now the world is about to face a new threat. The evil forces are planning to take over the world again. Kutrya a vigilante, RushRunner a speedster and Fekku oblivious of the power of accuracy he possesses. A driving force connects these young Superheroes to a single-chain. With the mission to prepare them for a war like never before. Get ready to dive into the fun-filled life of Fekku, rush into the speedy world of RushRunner, and fight crime at night with Kutrya Bharatiya Superheroes - The Origins.",Virat Vilas Pawar,"Samar Ayare, Sudhir Bawkar, Pranav Dahale, Narendra Dutta, Ruchira Jadhav"
3693,tt28607283,Aanthai,2024.0,unknown,A psycho rapist comes to Tamil Nadu from North India. He killed woman and raped. Hero and Heroin went to their guest house to celebrate their first night. The psycho rapist entered the same guest house. Then what happened next?,"Naveen Manikandan, Millat Ahmad","Millat Ahmad, Madhan Bob, Yazhini Murugan, Bayilvan Ranganathan, Rahul Thatha"
3694,tt32909280,Bombay Cafe,2024.0,Comedy,Unknown,"Team D.S. Creations, Dinesh Sudarshan Soi","Achintya Rajawat, Maesha Soi, Priyanka Mishra, Urmita Ghosh, Mansi Yelne"
3695,tt31307266,Ayu Rekha,2024.0,unknown,Unknown,Rajdeep Ghosh,"Ritwick Chakraborty, Arijit Lahiri, Kamaleswar Mukherjee, Ushasi Ray, Bonny Sengupta"
3696,tt33558791,Settlement,2024.0,Drama,Unknown,Dinesh Shahdeo,"Akash Kumar Mittal, Priya Parasnath Gupta"
3697,tt29687328,Main Paapi Hoon,2024.0,Drama,"The movie ""Main Paapi Hoon"" Is made by an American Production House named "" Tri Dot Production"". The Movie revolves around a great nation with the oldest civilization and culture with the world's largest Democracy.",Jay Dogra,"Aditi Ambey, Sabreen Baker, Shivi Bhatt, Shubha Bhatt, Kavita M. Chatterjee"
3698,tt30587816,Onty Bunty Love Story,2024.0,"Drama, Romance",Onty is desperately in need of a girlfriend. To fulfill his wish he takes help from his best friend Bunty but finds shocking twists and turns which might put their friendship in danger.,Yatish Pannasamudra,"Yatish Pannasamudra, Vaibhav Vardhan, Shweta S Bhat, Shrusthi Chandrashekar, Ragavendra Henri"
3699,tt30264720,Churmuri,2024.0,Drama,"Three friends from a small town discover an article in a paper used to wrap snacks. The chance discovery leads to a journey, in the hope of tracing a missing friend from their school days, only to arrive at a tragic conclusion.",unknown,"Krishna Hebbale, Priya Shatamarshan, Lavanya Natana, Pavan B, BS Sai Harsha"
3700,tt33203451,Paani,2024.0,unknown,Unknown,Addinath Kothare,unknown
3701,tt29426373,SPG,2024.0,Action,Unknown,Shreyas Kabadi,unknown
3702,tt7332824,Manassu: a Psychological Thriller,2024.0,Thriller,An Psychological Thriller.,Vishnuvardhan,"Alisha Andrade, Asha Joish, Aditi Prabhudeva, Mamatha Rahuth, Vishnuvardhan"
3703,tt31079401,Mandya Haida,2024.0,"Action, Romance",A group fails to create discord in the love between the protagonist's friend and his lover. Will the love story stand true to all tests?,Srikanth Pandavapura,"Abhay Chandru, Bhumika Bhumesh, Bala Rajwadi, Manohar Gowda, Sadanand Kali"
3704,tt27125327,Kaadaadi,2024.0,unknown,A relationship develops between a college dropout and a player and soon both are caught in a vicious web.,Satheesh Malempati,"Aditya Shashikumar, Lavannya Sahukara, Chandini Tamilarasan, Harshavardhan Ahlawat, Sony Charishta"
3705,tt32611743,Envazhi Thani Vazhi.,2024.0,Drama,"An young UN employed who fell in cheating case, he try to prove that he is not a cheater, but public didn't trust, politician utilize this moment for revenge to the family due to previous issue, but finally hero find a way for survive..",P. Jerin,"Anshid Ambayathode, Shanil Babu, Bindhu Bala, Bijulal, Shameer Estatemukku"
3706,tt19358810,A Silent Crime,2024.0,"Comedy, Thriller",Unknown,Arundev Malappuram,"Kalabhavan Shajohn, Jayakrishnan, Kailash, Sarayu Mohan, Vijayakrishnan A.B."
3707,tt32875537,Sesh Jibon,2024.0,Drama,"Every year millions of Indians are diagnosed with terminal disease, having no cure when no treatment or medicines work. Still people keep treating their loved ones. Sometimes with more painful treatment than the disease itself. This time can be well spent in enjoying life to the fullest and in making that period the best period of life. But rarely we do that. However, terminal disease gives us an indication that death is coming shortly. It gives us a warning signal, tells us that our time is limited so make most out of the remaining time and don't die before your death. The story of the film begins with the unveiling ceremony of Vikram Singh Rathore's book ""SESH JIBON"". It is the narration of his own life. The film goes into flashback from this scene. The story is about a grandfather (Vikram Singh Rathore) and his granddaughter (Kavya). Vikram Singh Rathore comes from Jaipur to Darjeeling (West Bengal) where he joins a college as a professor. After coming to Darjeeling, Kavya meets Kuljeet Singh Siddhu. Both work in the same tea company where they become friends. Slowly, Kuldeep starts loving Kavya. Knowing this, Kavya gets very upset and stops meeting Kuljeet. Kuldeep then comes to know that Kavya has cancer and she has very little time left. Distressed and sad, Kuldeep finds a book in the library whose title is ""Before You Die"". With the help of this book, he wants to fill Kavya's remaining life with colours of happiness and wants to do everything that one should do before leaving this world. Time is very short and Kavya's ""SESH JIBON"" has the biggest challenge of fulfilling all her wishes from her bucket list in that limited life.",Suvendu Raj Ghosh,"Pradip Chopra, Kavya Kashyap, Punit Raj Sharma, Mushtaq Khan, Zarina Wahab"
3708,tt32514701,Sevak ni varta,2024.0,Drama,"""Sevak: A Tale of Devotion"" follows the loyal servant of Malik as he navigates political intrigue to protect his master's rule. When Malik faces a crisis""",K.R. Devmani,"Rajeev Mehta, Anang Desai, Monal Gajjar, Hitu Kanodia, Sunil Vishrani"
3709,tt30994484,Finding Maini,2024.0,Comedy,Unknown,Bijon Bikash Brahma,"Kishalay M.B. Baruah, Darathie Bhardwaj, Nandini Das, Shashanka Das, Bonny Deori"
3710,tt31145117,Shesh Rokkha,2024.0,"Drama, Romance",Rupsha (Susmita Chatterjee) meets Troyee (Parno Mittra) and Abhi (Somraj) in London when she goes there to complete her post-graduation. She goes from being a tenant to a friend very soon. But life's drama seems to put their friendship to the test.,unknown,"Indraneil Sengupta, Parno Mittra, Somraj Maity, Susmita Chatterjee"
3711,tt32019542,Prem Ni Pathshala,2024.0,Crime,A Story of a boy which Spread Social awareness and helping us to make our eyes open in nowdays society. The boy badly trapped in love scandal of Gangsters. From dating apps.,Naitik Desai,"Naitik Desai, Vidhi Shah, Grancy Kaneria, Ravi Rao, Rudram Desai"
3712,tt31797803,Tharini,2024.0,Drama,A pregnant wife finds out that her husband is secretly conspiring to have the child aborted since sonogram results suggest it's a girl.,Siddu Poornachandra,".Suresh Kotian Chitrapu, Vijaya Lakshmi, Manju Nanjangud, Bhavani Prakash, Sudha Prasanna"
3713,tt28453126,Traitor,2024.0,Crime,Unknown,Rupesh Paul,"Rajpal Naurang Yadav, Chhaya Kadam, Gauri Shankar, Vikram Kochhar, Sandeep Chatterjee"
3714,tt31417485,Chupp,2024.0,Thriller,Unknown,Nishith Brahmbhatt,"Hiten Kumar, Pooja Doshi, Akash Pandya, Magan Luhar, Hemin Trivedi"
3715,tt32096430,Shubh Chintak,2024.0,Thriller,Unknown,Ravi Punj,"Mandeep Dhami, Jaspreet Singh Jassa"
3716,tt32604649,Grow Vasu,2024.0,Biography,Unknown,Arshaq,unknown
3717,tt31531308,Raktdhara: The City of Blood,2024.0,Crime,"Raktdhara the city of blood, This story is from Meerut district of U.P where new gangsters come every day. This is the story of two of them, Dharmender and Satender Satte..whose dream is coming in U.P. A Choudhary family of this beach was",Rehmat Ali Khan,"Rishabh Choudhary, Dheeraj Dev, Helena Fonseca, Gaurav Gautam, Sonu Mishra"
3718,tt31123773,Kurinji,2024.0,Drama,Unknown,Gireesh Kunnummal,Aavani Avoos
3719,tt11769340,Mara Pappa Superhero,2024.0,Drama,Mara Pappa Superhero is about a 9 year old girl's struggle to establish that her father is a superhero. She takes it as a challenge to convince everybody that her father is a superhero.,Darshan Ashwin Trivedi,"Abhinay Banker, Shraddha Dangar, Darshan Ashwin Trivedi, Revanta Sarabhai, Bharat Thakkar"
3720,tt32454347,Shashikosha,2024.0,Documentary,Unknown,"Tanvi Jain, Brahmanand S. Singh",unknown
3721,tt32903083,Ram NRI,2024.0,"Drama, Family",Unknown,N. Laxmi Nanda,"Ali Reza, Sita Narayan"
3722,tt26446451,Mangu the Fighter,2024.0,"Drama, Family, Thriller",Family sells house and leaves behind aquarium and fish. Caretaker is hired before new owner moves in. A fight broke out between the fishes over dominance. Mangu a small brave fish risked his life to save others and collapsed caretaker.,"Harkiran Kaur Wraich, Parvinder Singh Wraich","Ramandeep Singh, Money Sabharwal, Jasbir Dhillon, Harkiran Kaur Wraich, Vinamarjot Singh Wraich"
3723,tt32820690,Hunar Ka Fever,2024.0,"Drama, Family, Music",This film is the story of a dancer boy from a village in a district of Bihar in the year 2007. His name is Shikhar. Shikhar dreams of opening a better dance academy in his district. Everyone taunts Shikhar and makes fun of his talent.,Niraj Sanu,"Deepak Dinkar, Aditya Singh Paliwar, Aparna Raj, Sharwan Rock, Shashank Shekhar"
3724,tt11724682,Antappante Athbudha Pravarthikal (Miracles of Antappan),2024.0,"Comedy, Fantasy",Unknown,Vipin Atley,"Baiju Amarendran, Santhosh Anchal, Vipin Atley, Seban Augustine, Abilash Chandran"
3725,tt32678382,Iyal,2024.0,unknown,Unknown,M. Arul Selvan,"Amrish, Anamika, Birla Bose, Gopi, Sathya Jayam"
3726,tt27678908,Dheera Samrat,2024.0,Thriller,"A family that connects through the habitual greed, witchcraft and vengeance of the upright.",Pavan Kumar,"Harish Arasu, Ramesh Bhat, Shankar Bhat, Rakesh Biradar, Mandya Chandru"
3727,tt32468157,Kundaalu,2024.0,Drama,Unknown,Prajapati Rohit,"Sonali Lele Desai, Vaibhav Biniwale, Happy Bhavasar, Swayam Gadhavi"
3728,tt31888859,Urmisha,2024.0,Drama,This is the story of a village boy. A boy named Uttam entertains the people of the village by singing and dancing. It is also good to work in the fields.,Sukumar Haldar,"Urmisha Das, Niranjan Mukherjee, Sudip Mukherjee, Sayantan Myti, Diptanu Nag"
3729,tt27619334,Bad Toys Inc.,2024.0,Documentary,"India is heating up, as a wave of entrepreneurs are capitalizing on the growing demand for pleasure products, boosting the sex toy market to $112 million.",Richa Sahai,"Rekha Vij, Lubaba Nisar, Ashish Mehrotra, Aili Seghetti, Hiamnshu Bhalla"
3730,tt32766495,Bhabhaji Ghar Pe Hai,2024.0,Drama,Unknown,Ajay Kumar Jha,"Rakesh Babu, Sanchita Banerjee, Rinku Bharti, Rinku Ghosh, K K Goswami"
3731,tt31495009,Chaya,2024.0,Romance,Unknown,Jaggu,"Anand Arya, Teju Raj"
3732,tt31797965,#Star,2024.0,unknown,A Social media Influencer has attained all the fame she ever needed but her one mistake from the past comes to haunt her.,Manshendra Singh Kailey,"Garima Shevi, Suraj Kumar, Dimple Sharma, Krishan Rathee, Ayy Jay"
3733,tt31124629,Bless You,2024.0,Comedy,"Sadanand Murkute, a government clerk and his family is struggling to cope with today's new normal. On one weekend, the Murkute family goes out for shopping and treat themselves with ice candies at a roadside vendor. While slurping the ice candy, Sadanand suddenly sneezes. And the whole world comes to a grinding halt for him and a new drama begins. This hilarious story of real people in real times, demands a peculiar treatment. No makeup, no glamour and real locations. Our team has beautifully captured the suburbs of Mumbai to create a unique texture of storytelling. Anyone can relate to this realistic approach.",Sanjay Sure,"Prasad Athalye, Kumar Gaurav, Ankita Gusain, Mohneesh Kalyan, Manish Kumar"
3734,tt32991445,Kulup,2024.0,unknown,Unknown,Rudra Karpe,"Mahesh Patil, Srushty Vandana"
3735,tt32986244,Thaainilam,2024.0,Drama,"This movie depicts the life of Sethuraman, who arrives in Rameswaram, Tamil Nadu, during the time of the civil war in Sri Lanka, along with his daughter Tamizhini. Along with the aspirations of freedom, it portrays a plethora of human beings' innocent hearts that find joy in the tiny moments in their lives, which will touch us deeply and stay with us forever. The film conveys the enchanting power of tiny moments in a man's life, who was a victim and survivor of war.",Abhilash G. Devan,"Amar Ramachandran, Neha Amar, Bala Singh, Nimisha Nambiar, Nihal Amar"
3736,tt30517754,O Seeker,2024.0,Sci-Fi,"Examines science, politics, spirituality, and superstition in India through conversations about grief, loss, and absurd events in the aftermath of a global pandemic.",Gavati Wad,"Sujata Mane, Varun Sahni, Rajeshri Sawant-Wad"
3737,tt23326582,Graphy,2024.0,Family,"""Graphy"" is a Marathi movie starring Anjali Joglekar, Ankush Mandekar and Ravina Gogawale in prominent roles. The movie also stars Vasu Patil. It is a drama directed by Aman Firoz Khan with Dr. Shashikant Doiphode as producer, forming part of the crew.",Aman Firoz Khan,"Ravina Gogawale, Sanjay Jadhav, Anjali Jogalekar, Ankush Mandekar, Vasu Patil"
3738,tt30485382,Operation Baraat,2024.0,Action,Unknown,Suzad Iqbal Khan,"Pradeep Raj, Satyakam Anand, Mahesh Balraj, Ashutosh Sagar, Mir Sarwar"
3739,tt32645582,Ulikkipadda Uppada,2024.0,"Crime, Drama, Thriller",Deceitful relations in the society which has breed into chaos. Story revolves around the dreadful murders happening in Uppada. As the Plot thickens horrible circumstances lead to the twisted paths and finally astonishes Uppada village.,"Saikumar Akema, AS Kumar","Gharshana Srinivas, Kalki, Sowbhagya Venkat, Adhimulam Gangadar, Sai Sharma"
3740,tt15392486,Night Curfew,2024.0,Thriller,Unknown,Venshi Ravindra,"Sadhu Kokila, Rangayana Raghu, Malasri, Pramod Shetty, Manju Pavagada"
3741,tt30140879,Klaantha,2024.0,"Action, Family, Thriller","While trekking,cute lovers get caught up in a mess by a gang in the forest. Can they overcome all obstacles and return home?.",Vaibhav Prashanth,"M. Vignesh, Sangeetha Bhat, Shobharaj, Veena Sundar, Yuva Manjesh"
3742,tt31153873,Maaye and Company,2024.0,"Crime, Drama","Maaye and Company revolves around the possibility that if social media is misused for selfish purposes, crimes may be committed.",B Sandeep Kumar,"Anusha Anand, Arjun Kishore Chandra, Navindra Gangadhar Gowda, Yashaswini"
3743,tt32105243,Athma,2024.0,Horror,Abhi and his friends travel to a homestay to spend the weekend. While a ghost hunter amongst them has secretly planned to find the negative energy in that homestay. Will he be able to find the negative energy?,SR Pramod,"Anil CR, Kavya RV, Preethi V Sokker, Sathish Aradya, Divya Beluru"
3744,tt32489508,Dhakkad Chhoriyaan,2024.0,Crime,"Dhakkad Chhoriyaan (Brave Girls) in Haryanvi focuses on women's empowerment and challenges to patriarchal norms. It highlights judicial delays and the extreme steps women take, boldly portraying their frustration.",Rajeev Bhatia,"Satish Georgy Kashyap, Rakhi Lohchab, Nisha Sharma"
3745,tt27916743,Kusum Ka Biyaah,2024.0,Drama,"Sunil's marriage is finalised after many problems, all of the family members are overjoyed. However, on the day of the wedding, the entire country slips into complete lockdown owing to Corona.",Suvendu Raj Ghosh,"Lovekansh Garg, Sujana Darjee, Raja Sarkar, Suhani Biswas, Panya Darshan"
3746,tt32985467,"My Mother, My Village",2024.0,Documentary,Seba Bou groomed girls reaching puberty in all those set skills that a young woman needs to become a good wife and daughter-in-law. The film attempts a nostalgic look at the last custodian of old tradition through the eyes of her son.,Subash Sahoo,Seba Bou
3747,tt31703892,Charlie Champion,2024.0,Documentary,Unknown,Sumit Purohit,unknown
3748,tt33021980,C,2024.0,unknown,"A father's unwavering determination drives his quest to restore his daughter's vision, navigating challenges with resilience and love.",Kiran Subramani,"Rupesh Arya, Chaitra, Prashanth Natana, Sridhar Ram, Sanvika"
3749,tt32868532,Hamari Ramleela,2024.0,"Documentary, Comedy, Drama, Family, Music","""Hamari Ramleela"" captures the heartwarming journey of diverse individuals who come together to stage an annual Ramleela performance, celebrating community spirit and overcoming challenges during the vibrant festivities of Navratri.",Rinku Sharma,Arush Paterya
3750,tt32485455,I 20,2024.0,"Romance, Sci-Fi","In a village, Raju along with his friends Saddam, Riaz, Chitti and Parsha are enjoying roaming around the town. He loves Chitra.. Proposes to Chitra.. Chitra agrees.. Sometimes she takes money from Raju..",Suguri Ravinderr,"Uppara Suriya Raj, Merina Singh, Saddam Hussain"
3751,tt30974578,Kallanmaarude Veedu,2024.0,Comedy,"Six young people had their goal to make their own movie but for that they approached many producers and told their story, not only did they all disappoint them, but one producer decided to make a movie without even knowing the story they told. Yakshi joins them and unknowingly become thieves for the cause...and finally they are their targetThe suspense is how it was found.",Hussain Aroni,"Bineesh Bastin, Bijukuttan, Ullas Pandalam, Naseer Sankranthy, Sunil Sukhada"
3752,tt33503575,Life Set,2024.0,Comedy,Unknown,Bijender Soni,"Shikha Dhama, Vicky Kajla, Deepak Kapoor, Annu Sardana"
3753,tt8152724,Valentins Day,2024.0,Comedy,Unknown,"Dipam Kundu, Narugopal Mandal","Gouri Ash, Swantana Basu, Biswajit Chakraborty, Parthasarathi Chakraborty, Soma Chakraborty"
3754,tt27930584,26 January,2024.0,"Drama, Thriller",Unknown,Raj Mohite,"Shirish Pawar, Pranay Tambe, Santosh Narvekar, Janhvi Tambat, Saurabh Malavde"
3755,tt33083610,Oo Cheliya,2024.0,Drama,"Two girls love the same hero-one wins his heart,while the other silently suffers. As emotions collide and loyalties are tested,the story unfolds into a poignant exploration of love,Sacrifice,and the hard reality of unrequited feelings.",Naga Rajasekhar Reddy,"Ajay Ghosh, Naga Pranav"
3756,tt32230744,Pei Kadhal,2024.0,unknown,Unknown,Anand Balki,"Sonia Agarwal, Anand Balki, Dharan Kumar, Bijesh Nagesh, Ezhilarasan Ponnan"
3757,tt33372778,Nagar Darpan,2024.0,Drama,"Bikram, a teacher, lives happily with his family. Their peace is shattered when local leader Debshankar's goons kill reporter Ankita. Police officer Tarun and leader Surya come to help him.",Somnath Sen,"Sudip Mukherjee, Koushik Banerjee, Papiya Adhikary, Abhiraj, Gourinath Bandyopadhyay"
3758,tt33062686,Adrishya Awaaz,2024.0,Thriller,"Rajveer and his wife Anaya journey to a secluded villa, only to confront a twisted web of deceit and murder. As they delve deeper, they uncover a blind landlord Mr. Khosla and a mysterious housemaid Didi.",Hrishik Pattnaik,"Pawan Chauhan, Kannika Chawlaa, Saksham Dwivedi, Lokesh Kalwa, Shiraz Penangwala"
3759,tt23900662,Sur Lagoo De,2024.0,Family,Unknown,Pravin E. Birje,"Reema Agrwal, Sunil Godabole, Vikram Gokhale, Nitin Jadhav, Reena Madhukar"
3760,tt30329717,Dadagiri,2024.0,unknown,Unknown,Dimbeswar Gogoi,"Nirmali S. Borah, Prabir Rajkhowa, Geetawali Rajkumari, Karobi Sarmah"
3761,tt31946325,Chaklo Rab Da Naa Laike,2024.0,Comedy,Unknown,Avtar Singh,Ninja
3762,tt32089835,Lets Talk,2024.0,Drama,Unknown,Sajid Peer Mohammad,"Prakash Bhatt, Sagrika Biswas, Kundan Giri, Aakash Gupta, Sai Nath"
3763,tt31514555,Wax,2024.0,Drama,Unknown,Pradeep Singrole,"Maahi Khan, Siddharth Raj"
3764,tt32237172,DJ Marwar,2024.0,"Drama, Musical","In this poignant tale of societal injustice, a dedicated school teacher, victimized by a corrupt policeman in a mid-day meal scam, faces suspension and a demand for a hefty bribe. Against his principles, the teacher's unemployed son, Kesar, shoulders the burden of raising the bribe money. Defying caste norms, Kesar and his friend embark on a DJ business, navigating not only the challenges of the corrupt system but also societal prejudices. As the duo delves into the world of weddings and music, their unconventional journey unfolds with moments of humor, resilience, and social commentary. Through twists and turns, Kesar strives to expose the corruption, reinstate his father, and mend the strained relationship. This musical action-comedy drama weaves a tapestry of integrity, determination, and justice, leaving audiences both entertained and inspired by the triumph of principles over corruption.",Tanuj Vyas,"Nemi Makar, Dinesh Pradhan, Umaid Bhati, Sharad Sharma, Gajendra Shanker Shrotriya"
3765,tt31259628,Going Poly: Love Beyond Monogamy,2024.0,"Documentary, Romance","Polyamorous individuals navigate the ideas of love, and commitment while defying the concept of sticking to 'the one'.",Arpita De,"Afzul, Dushyant Arora, Goutam, Heena, Hritnay"
3766,tt32436039,Gaabh,2024.0,Drama,"Dadu, a young man, One fine day his newly bought buffalo suddenly gestates and he hesitates in getting the buffalo mated.this story of raw animalistic nature, and the roots of Village Life is 'Gaabh'.",Anup Jatratkar,"Sayali Bandkar, Umesh Bolke, Vikas Patil, Vasundhara Pokhrankar, Kailash Waghmare"
3767,tt32065834,Maranayudham,2024.0,"Family, Horror, Thriller",Unknown,Gurumurthy Sunami,"Malasri, Ayyappa P. Sharma, Anand Arya, Harshika Poonacha, Ugrram Manju"
3768,tt21237080,Poorval,2024.0,Drama,The unwanted fight between two brothers due to their wives,Thima Isha,"Makrand Deshpande, Isha Talwar"
3769,tt33400282,KA,2024.0,Thriller,"The 'Ka' means ""Doppelganger"" in Egyptian language. 3 supernatural investigators get embroiled in a murder plot which defies logic and belief. Will they crack the case and get justice or fall prey to the mysterious 'Ka'.",Sayantan Ghosal,"Saptaswa Basu, Mohit Behal, Rini Ghosh, Akshay Kapoor, Sourav Saha"
3770,tt33083568,Chhapa,2024.0,"Crime, Romance","In a gripping drama, Shivraj Goyat, a dedicated official battling electricity theft, is accused of rape. The film follows his harrowing journey through legal and personal turmoil, exploring themes of justice. What will happen next?",Chirag Bhasin,"Shivraj Goyat, Anchal Janjhotiya, Lokesh Mohan Khattar, Jatin Manchanda"
3771,tt30809692,Niyathi Cc1/2024,2024.0,Crime,Unknown,"Arundev Malappuram, Kudamaloor Rajaji","Eldhoraju, Miya George, Jayakrishnan, R Renya, Pavithra Vijayan"
3772,tt33098141,Putulnacher Itikatha,2024.0,Drama,Unknown,Suman Mukhopadhyay,"Parambrata Chattopadhyay, Jaya Ahsan, Abir Chatterjee, Ananya Chatterjee, Dhritiman Chatterjee"
3773,tt28458549,Ahmiyat,2024.0,Drama,Unknown,Himanshu Shrivastav,"Lata Sabharwal, Kamlesh Patidar, Shaurya Saxena, Himanshu Shrivastav, Sumit Arora"
3774,tt32872974,Dil Kya Kahe,2024.0,Drama,"Shalini marries Dhairya and discovers he has a phobia of women, straining their relationship. Determined to help, she delves into his dark past to find a solution.",Aniruddha Sharma,"Aniruddha Sharma, Madhu Singh, Uttam Mohanty, Radhika Hangekar, Tarun Fulwar"
3775,tt31472951,Karuvachi,2024.0,Drama,Unknown,A R Shiva,"Shamna Kasim, Akhil, Radha Ravi, Thalaivasal Vijay, Sri Ranjani"
3776,tt32207228,Tejaswini (Odia),2024.0,Biography,Unknown,Kunal Pattanaik,"Pallavi Priyadarshini Nath, Jeevan Panda, Sushree Rath, Kuna Tripathy"
3777,tt24948640,Agent Narasimha-117,2024.0,"Action, Drama",Budget joins a zamindar's house as a maid but becomes a villain. A girl is tied up in a dark room to look for a necklace and later tortured for it. The house is then termed 'Bhoot Bungalow'.,Lakshman Chaprala,"Devgil, Harshal Gire, Keerthi Krishna, Madhubala, Nikitha"
